	wt_d1._vs_TET3KO_d1._CI.L	wt_d1._vs_TET3KO_d1._CI.R	wt_d1._vs_TET3KO_d1._diff	wt_d1._vs_TET3KO_d1._p.adj	wt_d1._vs_TET3KO_d1._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
PLIN2	-3.78750973838303	1.82482881042376	-0.981340463979631	0.796960401782562	0.485033252612731	Q99541	Q99541;Q5SYF4;Q5SYF5;Q5SYF3	PLIN2_HUMAN	Perilipin-2
PLIN3	-0.146984047754936	0.723893076882691	0.288454514563877	0.677665895965772	0.18895896277082	O60664	O60664;K7ER39;K7ERZ3;K7EL96	PLIN3_HUMAN	Perilipin-3
PLK1	11.8501650967476	20.2511903256703	16.050677711209	2.53609683846231e-07	8.42151127807439e-10	P53350	P53350	PLK1_HUMAN	Serine/threonine-protein kinase PLK1
PLOD1	0.0607278972245135	0.649181131907223	0.354954514565868	0.317576809589523	0.0191352031437918	Q02809	Q02809;Q5JXB8;Q5JXB7	PLOD1_HUMAN	"""Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"""
PLOD2	-0.551758604743251	0.27006763330102	-0.140845485721115	0.798892940162954	0.493701544701703	O00469	O00469;E7ETU9	PLOD2_HUMAN	"""Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"""
PLOD3	-0.218955495326573	0.252114524324872	0.0165795144991492	0.856795970647311	0.887945825093371	O60568	O60568;H7C2S8	PLOD3_HUMAN	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3
PLPBP	0.132648332089712	1.7350106968575	0.933829514473604	0.347011817489479	0.0233316415340321	O94903	O94903;E5RFX7	PLPHP_HUMAN	Pyridoxal phosphate homeostasis protein
PLPP1	-10.10731669743	1.53675538643587	-4.28528065549707	0.639040181555651	0.145272709569369	O14494	O14494	PLPP1_HUMAN	Phospholipid phosphatase 1
PLPP2	8.78547255606851	17.2199304671019	13.0027015115852	6.35574522643078e-05	1.41667173821319e-07	O43688	O43688;A0A0J9YXA3;K7EMK9	PLPP2_HUMAN	Phospholipid phosphatase 2
PLPP3	-2.97088095043182	3.80268997959487	0.415904514581523	0.848002509905849	0.805865808023243	O14495	O14495;A0A286YF41;A0A286YEZ7;A0A286YES4	PLPP3_HUMAN	Phospholipid phosphatase 3
PLPP6	12.9759144905265	22.280449843325	17.6281821669257	3.29566783235207e-07	1.04950455640629e-09	Q8IY26	Q8IY26	PLPP6_HUMAN	Phospholipid phosphatase 6
PLPP7	-2.71015082919088	2.71015082919088	8.881784197001249e-16	0.867205531394704	1.0	Q8NBV4	Q8NBV4;A0A2R8Y4I9;X6R886	PLPP7_HUMAN	Inactive phospholipid phosphatase 7
PLPPR3	-7.40658624541187	-1.09344915241613	-4.250017698914	0.223594549474747	0.0094178421580995	Q6T4P5	Q6T4P5;K7ELK5	PLPR3_HUMAN	Phospholipid phosphatase-related protein type 3
PLRG1	-0.438334156589011	0.251893185327265	-0.0932204856308729	0.817580084942554	0.589269546529245	O43660	O43660	PLRG1_HUMAN	Pleiotropic regulator 1
PLS1	-0.025368418550901	1.87097744810595	0.922804514777525	0.487422790197434	0.0561858517705731	Q14651	Q14651;C9JAM8	PLSI_HUMAN	Plastin-1
PLS3	-0.170160915121166	0.853019944132364	0.341429514505599	0.675206620584702	0.185741925552214	P13797	P13797;P13796;U3KQI3;Q5TBN3;A0A0A0MSQ0	PLST_HUMAN	Plastin-3
PLSCR1	-6.0904918281514	4.78120085707905	-0.654645485536175	0.848421109042351	0.809538873715032	O15162	O15162;C9J9P4;C9J7K9;H7C5I5	PLS1_HUMAN	Phospholipid scramblase 1
PLTP	-5.18581843496606	4.57782746399116	-0.303995485487452	0.858075384889451	0.900798390136076	P55058	P55058	PLTP_HUMAN	Phospholipid transfer protein
PLXDC2	12.8278037133762	20.570210620637	16.6990071670066	3.54088635563726e-09	2.9563333831375094e-11	Q6UX71	Q6UX71	PXDC2_HUMAN	Plexin domain-containing protein 2
PLXNA1	-0.335184632208307	0.316893661036804	-0.0091454855857513	0.863237841754311	0.955218828622769	Q9UIW2	Q9UIW2	PLXA1_HUMAN	Plexin-A1
PLXNA2	-3.04409628516837	3.17770531397793	0.0668045144047795	0.864188757312773	0.965709357553936	O75051	O75051	PLXA2_HUMAN	Plexin-A2
PLXNA3	14.0393326692495	19.6816744861299	16.8605035776897	1.17751939986856e-14	8.21987439191737e-16	P51805	P51805	PLXA3_HUMAN	Plexin-A3
PLXNA4	-4.62313585106005	4.62313585106005	8.881784197001249e-16	0.867205531394704	1.0	Q9HCM2	Q9HCM2	PLXA4_HUMAN	Plexin-A4
PLXNB1	-0.84919914286086	0.542108171609491	-0.153545485625685	0.828812594626713	0.65892207082287	O43157	O43157	PLXB1_HUMAN	Plexin-B1
PLXNB2	-0.461352488357271	0.196761517354368	-0.132295485501452	0.781517943532953	0.42253064432528	O15031	O15031	PLXB2_HUMAN	Plexin-B2
PLXND1	-2.46056302713703	-0.233049067631569	-1.3468060473843	0.315548017696618	0.0188696684929931	Q9Y4D7	Q9Y4D7	PLXD1_HUMAN	Plexin-D1
PM20D2	-6.38506634026187	4.18782536951092	-1.09862048537547	0.831566021503441	0.677666906738499	Q8IYS1	Q8IYS1	P20D2_HUMAN	Peptidase M20 domain-containing protein 2
PMAIP1	-2.74408142589753	6.78251386367303	2.01921621888775	0.774584223901915	0.397926563073679	Q13794	Q13794	APR_HUMAN	Phorbol-12-myristate-13-acetate-induced protein 1
PMEL	-0.73003247295733	0.517291501907668	-0.106370485524831	0.839122637893427	0.732929519618502	P40967	P40967;F8VZC6;H0YIJ2	PMEL_HUMAN	Melanocyte protein PMEL
PMF1	-1.54997719130424	-0.0298137795048219	-0.789895485404529	0.439803850287937	0.042000104541814	Q6P1K2	Q6P1K2;A0A087WT04;U3KQ54	PMF1_HUMAN	Polyamine-modulated factor 1
PML	-0.358919691092928	0.185678719808684	-0.086620485642122	0.805541196158502	0.52514900266819	P29590	P29590;H3BT57	PML_HUMAN	Protein PML
PMM1	-0.499591079477733	0.290150108427185	-0.104720485525274	0.818748312323145	0.596039216917163	Q92871	Q92871	PMM1_HUMAN	Phosphomannomutase 1
PMM2	-0.220518636826829	0.498077665603871	0.138779514388521	0.786345629658269	0.440859732092504	O15305	O15305;H3BPH4;H3BV55	PMM2_HUMAN	Phosphomannomutase 2
PMPCA	-0.102783087731608	0.381692116734348	0.13945451450137	0.717728891478339	0.252519176365755	Q10713	Q10713	MPPA_HUMAN	Mitochondrial-processing peptidase subunit alpha
PMPCB	-0.495468526229714	-0.0612724448848361	-0.278370485557275	0.265009890143924	0.0131049799859785	O75439	O75439;F8WBE1;F8WEA6;F8WAZ6;G3V0E4	MPPB_HUMAN	Mitochondrial-processing peptidase subunit beta
PMS1	-0.597109710070209	0.195818738921753	-0.200645485574228	0.745783410309564	0.313678890418563	P54277	P54277;B7ZAA0	PMS1_HUMAN	PMS1 protein homolog 1
PMS2	-1.36084850194257	-0.528492469181331	-0.94467048556195	0.006641940304449	3.67067056304837e-05	P54278	P54278;C9J167;A0A2R8Y6S3	PMS2_HUMAN	Mismatch repair endonuclease PMS2
PMVK	-0.880585303977037	-0.230055667008385	-0.555320485492711	0.0706837228033414	0.0012593758682871	Q15126	Q15126	PMVK_HUMAN	Phosphomevalonate kinase
PNISR	-0.283213090292328	0.63172211886797	0.174254514287821	0.787944810694934	0.447163011445675	Q8TF01	Q8TF01	PNISR_HUMAN	Arginine/serine-rich protein PNISR
PNKD	-4.55878694384131	6.22000819170869	0.830610623933691	0.842277850051145	0.757793868255833	Q8N490	Q8N490	PNKD_HUMAN	Probable hydrolase PNKD
PNKP	-0.588329093163116	-0.0217618778315174	-0.305045485497317	0.412201629705827	0.0354060265685337	Q96T60	Q96T60;A0A0D9SFD6;A0A0D9SFL2;M0R3C8	PNKP_HUMAN	Bifunctional polynucleotide phosphatase/kinase
PNMA1	-0.384584780234716	0.315243809141803	-0.0346704855464566	0.852099763386778	0.842797496346489	Q8ND90	Q8ND90	PNMA1_HUMAN	Paraneoplastic antigen Ma1
PNMA2	-0.837842680644287	0.524551709641089	-0.156645485501599	0.826797052593088	0.645639469626993	Q9UL42	Q9UL42	PNMA2_HUMAN	Paraneoplastic antigen Ma2
PNMA3	-4.5142496321807	1.19739074580075	-1.65842944318997	0.715565392079853	0.24846002757808	Q9UL41	Q9UL41	PNMA3_HUMAN	Paraneoplastic antigen Ma3
PNMA6A	-4.87456609885134	2.60248008564398	-1.13604300660368	0.809233087964923	0.543774580337427	P0CW24	P0CW24	PNM6A_HUMAN	Paraneoplastic antigen-like protein 6A
PNMA8A	-3.30577898560315	2.65353801446329	-0.326120485569934	0.850333681659053	0.826607881620435	Q86V59	Q86V59	PNM8A_HUMAN	Paraneoplastic antigen-like protein 8A
PNMA8B	-0.352215573806021	8.12370133486692	3.88574288053045	0.526683673777901	0.0713923101534975	Q9ULN7	Q9ULN7	PNM8B_HUMAN	Paraneoplastic antigen-like protein 8B
PNN	-0.122740641881846	0.73504967072172	0.306154514419937	0.651156422573336	0.157531641069751	Q9H307	Q9H307	PININ_HUMAN	Pinin
PNO1	-2.08978895372301	0.71884798279602	-0.685470485463494	0.752467243705047	0.330985963948648	Q9NRX1	Q9NRX1;F8WBJ6	PNO1_HUMAN	RNA-binding protein PNO1
PNP	-0.143171130853697	0.53983016009415	0.198329514620227	0.715548232353441	0.24842816305272	P00491	P00491	PNPH_HUMAN	Purine nucleoside phosphorylase
PNPLA4	-1.51249157312738	-0.491599397793324	-1.00204548546035	0.0266192954230208	0.0002650257932057	P41247	P41247;C9IZF6	PLPL4_HUMAN	Patatin-like phospholipase domain-containing protein 4
PNPLA6	-0.461293181948227	0.552952211163222	0.0458295146074974	0.853555026009854	0.856455931370869	Q8IY17	Q8IY17;M0QYT1;M0R2C2;A0A384DVU0	PLPL6_HUMAN	Patatin-like phospholipase domain-containing protein 6
PNPLA8	-0.101050033546957	0.845259062883999	0.372104514668521	0.61013339118519	0.120273767683023	Q9NP80	Q9NP80;A0A0C4DG51	PLPL8_HUMAN	Calcium-independent phospholipase A2-gamma
PNPO	-1.70550452372771	-0.518736447176961	-1.11212048545234	0.0375829095027829	0.0004603312973887	Q9NVS9	Q9NVS9;J3QQZ9;J3QQV6	PNPO_HUMAN	Pyridoxine-5'-phosphate oxidase
PNPT1	-0.320013308008965	0.494572336967364	0.0872795144791993	0.830193637931694	0.668235753527758	Q8TCS8	Q8TCS8	PNPT1_HUMAN	"""Polyribonucleotide nucleotidyltransferase 1, mitochondrial"""
PODNL1	-4.01625377748815	4.1445902027118	0.0641682126118246	0.865009492078241	0.974884900857396	Q6PEZ8	Q6PEZ8;B7Z3M0;A0A2U3TZJ2;K7EPI2	PONL1_HUMAN	Podocan-like protein 1
PODXL	-0.238419936942669	0.823828966513466	0.292704514785399	0.728042277688308	0.273066095177818	O00592	O00592;G3V0E6	PODXL_HUMAN	Podocalyxin
PODXL2	-1.58928554343233	-0.396455427195275	-0.992870485313802	0.0819996811557542	0.0016164405919609	Q9NZ53	Q9NZ53	PDXL2_HUMAN	Podocalyxin-like protein 2
POF1B	10.8433613862745	20.997284821979	15.9203231041268	4.467750615015e-05	9.82316629481333e-08	Q8WVV4	Q8WVV4	POF1B_HUMAN	Protein POF1B
POFUT1	-0.199644467300784	0.747203496755836	0.273779514727526	0.716610529852356	0.250410543062704	Q9H488	Q9H488	OFUT1_HUMAN	GDP-fucose protein O-fucosyltransferase 1
POFUT2	-1.01623121864628	1.10196059894591	0.0428646901498162	0.86140581948541	0.935424473893861	Q9Y2G5	Q9Y2G5;H7C2T5;S6FW71	OFUT2_HUMAN	GDP-fucose protein O-fucosyltransferase 2
POGK	-2.64413992007302	3.94198367473806	0.648921877332519	0.83380772605509	0.69346010469862	Q9P215	Q9P215	POGK_HUMAN	Pogo transposable element with KRAB domain
POGLUT1	-0.198598269262583	0.450507298409491	0.125954514573454	0.785792377654254	0.438706480582441	Q8NBL1	Q8NBL1;H7C5H0	PGLT1_HUMAN	Protein O-glucosyltransferase 1
POGLUT2	-0.0054649725931826	0.669924001658133	0.332229514532475	0.479893556869903	0.0536670172421137	Q6UW63	Q6UW63	PLGT2_HUMAN	Protein O-glucosyltransferase 2
POGLUT3	-0.729033267164736	0.0455922964164853	-0.341720485374125	0.549928477650762	0.0823574031096289	Q7Z4H8	Q7Z4H8	PLGT3_HUMAN	Protein O-glucosyltransferase 3
POGZ	-0.320837172653679	0.468296201470028	0.0737295144081749	0.835886681231732	0.708551131695029	Q7Z3K3	Q7Z3K3	POGZ_HUMAN	Pogo transposable element with ZNF domain
POLA1	-0.559065926769093	0.767424955337247	0.104179514284077	0.841718282435083	0.753302750029772	P09884	P09884;A0A087WU64;A6NMQ1	DPOLA_HUMAN	DNA polymerase alpha catalytic subunit
POLA2	-0.880650962762139	-0.0777400078056517	-0.479195485283896	0.326704867690057	0.0203662857668447	Q14181	Q14181;A0A3B3ITS5	DPOA2_HUMAN	DNA polymerase alpha subunit B
POLB	8.92635640971393	16.0355126459307	12.4809345278223	2.92591812323404e-06	7.187467558233681e-09	P06746	P06746;H0YAV8;H0YBX1;E7EW18	DPOLB_HUMAN	DNA polymerase beta
POLD1	-0.761288984237592	0.0121480131226025	-0.374570485557495	0.49072543290247	0.0573275336514481	P28340	P28340;M0R2B7;M0QZR8;A0A087WYJ2;A0A2R8Y705	DPOD1_HUMAN	DNA polymerase delta catalytic subunit
POLD2	-0.455961739863285	0.352470769134791	-0.0517454853642469	0.847075075453368	0.797806694434681	P49005	P49005;C9IZD2;C9JLE1;F8W8R3;A0A087WWF6;C9J8Z7	DPOD2_HUMAN	DNA polymerase delta subunit 2
POLD3	-0.215384522387432	0.79539355165045	0.290004514631509	0.718528488867354	0.254040559082954	Q15054	Q15054;H0YEX7	DPOD3_HUMAN	DNA polymerase delta subunit 3
POLDIP2	-0.378843087426978	0.0580521170351302	-0.160395485195924	0.640032477572784	0.14623319360068	Q9Y2S7	Q9Y2S7;B4DEM9	PDIP2_HUMAN	Polymerase delta-interacting protein 2
POLDIP3	0.287363555734367	1.68004547257788	0.983704514156123	0.184595260309014	0.0066333815474899	Q9BY77	Q9BY77;F8WCX5;F6VRR5;Q8WUT1	PDIP3_HUMAN	Polymerase delta-interacting protein 3
POLE	-0.71020293940481	0.0953619681530012	-0.307420485625904	0.623683024188001	0.131311360395071	Q07864	Q07864;F5H1D6	DPOE1_HUMAN	DNA polymerase epsilon catalytic subunit A
POLE2	-2.95620648491336	2.49243213985996	-0.231887172526701	0.85442024004884	0.864715901675706	P56282	P56282	DPOE2_HUMAN	DNA polymerase epsilon subunit 2
POLE3	-0.141383408044239	1.65669243669105	0.757654514323406	0.5755547880924	0.0965802044293106	Q9NRF9	Q9NRF9	DPOE3_HUMAN	DNA polymerase epsilon subunit 3
POLE4	-3.98341659342376	5.62111289275556	0.818848149665897	0.839131420451278	0.732997202137767	Q9NR33	Q9NR33	DPOE4_HUMAN	DNA polymerase epsilon subunit 4
POLG	-0.857164817369081	0.257623845980319	-0.299770485694381	0.733433916013051	0.28465632189549	P54098	P54098;A0A1B0GTU7	DPOG1_HUMAN	DNA polymerase subunit gamma-1
POLG2	12.6690127630559	24.2800015705485	18.4745071668022	3.29309262875163e-05	7.10674170150321e-08	Q9UHN1	Q9UHN1;A0A5F9ZHX9;A0A5F9ZH93	DPOG2_HUMAN	"""DNA polymerase subunit gamma-2, mitochondrial"""
POLI	-3.11796245813007	3.0971954255276	-0.010383516301232	0.866744886363956	0.994662805095088	Q9UNA4	Q9UNA4;J3KSW2;J3KQ09;X6R2I3	POLI_HUMAN	DNA polymerase iota
POLL	-10.5752368821881	1.97490148422362	-4.30016769898222	0.666143223010293	0.174446607109965	Q9UGP5	Q9UGP5;Q5JQP3;Q5JQP2;Q5JQP4;Q5JQP8	DPOLL_HUMAN	DNA polymerase lambda
POLR1A	-0.657174618394542	0.520683647298703	-0.0682454855479193	0.849218835748535	0.816600674802858	O95602	O95602;B9ZVN9	RPA1_HUMAN	DNA-directed RNA polymerase I subunit RPA1
POLR1B	-0.349218062531391	0.427727091535074	0.0392545145018417	0.851767777978866	0.839722223907877	Q9H9Y6	Q9H9Y6	RPA2_HUMAN	DNA-directed RNA polymerase I subunit RPA2
POLR1C	-0.175329495296836	0.50153852446197	0.163104514582567	0.754713582377748	0.337079630158659	O15160	O15160;A0A2R8Y8D6;H0Y723;A0A2R8YEY5;E7EQB9;A0A2R8Y5D3;D6RDJ3;A0A2R8YEZ4	RPAC1_HUMAN	DNA-directed RNA polymerases I and III subunit RPAC1
POLR1D	-1.00863135919666	0.0519403878914707	-0.478345485652593	0.536739183040548	0.0759328992545578	P0DPB6	P0DPB6;A0A0R4J2F3	RPAC2_HUMAN	DNA-directed RNA polymerases I and III subunit RPAC2
POLR1E	-0.1508728744731	0.803281903752363	0.326204514639631	0.666924268522248	0.175386579799747	Q9GZS1	Q9GZS1;E7EX70	RPA49_HUMAN	DNA-directed RNA polymerase I subunit RPA49
POLR1F	-0.130672704972242	0.741181733897783	0.305254514462771	0.658367092277766	0.165411860896889	Q3B726	Q3B726	RPA43_HUMAN	DNA-directed RNA polymerase I subunit RPA43
POLR1G	-0.146939802730945	1.09529883122841	0.474179514248732	0.623576342972538	0.131220000906165	O15446	O15446	RPA34_HUMAN	DNA-directed RNA polymerase I subunit RPA34
POLR2A	-0.238491088978782	0.269200118045425	0.0153545145333212	0.858353507767041	0.903624754168798	P24928	P24928	RPB1_HUMAN	DNA-directed RNA polymerase II subunit RPB1
POLR2B	-0.336607947236272	0.350116976190049	0.0067545144768885	0.864447181908336	0.968586269429053	P30876	P30876;C9J4M6;C9J2Y9	RPB2_HUMAN	DNA-directed RNA polymerase II subunit RPB2
POLR2C	-0.400084824150083	0.351543852830082	-0.0242704856600007	0.857713565588692	0.897138906259754	P19387	P19387	RPB3_HUMAN	DNA-directed RNA polymerase II subunit RPB3
POLR2D	-0.191589103191214	1.04244813243302	0.425429514620905	0.663971327451756	0.171864588466262	O15514	O15514;E9PB93;E9PHV4	RPB4_HUMAN	DNA-directed RNA polymerase II subunit RPB4
POLR2E	-0.18492013143691	0.772029159734755	0.293554514148923	0.700974654096662	0.223122818029262	P19388	P19388;A0A087WWX0	RPAB1_HUMAN	"""DNA-directed RNA polymerases I, II, and III subunit RPABC1"""
POLR2G	-3.25307742940033	3.35713645819129	0.0520295143954783	0.86500718130474	0.974858908048546	P62487	P62487;E9PIU7;E9PKH3;H0YEE4	RPB7_HUMAN	DNA-directed RNA polymerase II subunit RPB7
POLR2H	-0.59696722698815	0.144276255975855	-0.226345485506148	0.702253742790008	0.225210578595843	P52434	P52434;C9JLU1	RPAB3_HUMAN	"""DNA-directed RNA polymerases I, II, and III subunit RPABC3"""
POLR2I	-1.14448768609474	0.578096715373739	-0.283195485360501	0.802697118603762	0.511377982718346	P36954	P36954;K7EKS1	RPB9_HUMAN	DNA-directed RNA polymerase II subunit RPB9
POLR2J	-0.332547021424453	1.8286082984059	0.748030638490722	0.662541969155593	0.170190462973703	P52435	P52435;A0A0B4J1Z8;E7EWC6;H0Y980;E7EP90;D6RAG0;A0A0B4J2F8;E2QRJ6;F6S314	RPB11_HUMAN	DNA-directed RNA polymerase II subunit RPB11-a
POLR2L	-0.148930851743177	1.08298988036967	0.467029514313246	0.62656600727975	0.133808495450895	P62875	P62875	RPAB5_HUMAN	"""DNA-directed RNA polymerases I, II, and III subunit RPABC5"""
POLR2M	-6.34500512308054	5.69531607305179	-0.324844525014377	0.859362964020882	0.913981879183535	P0CAP2	Q9BZD3;P0CAP2;H8Y6P7	GRL1A_HUMAN	DNA-directed RNA polymerase II subunit GRINL1A
POLR2M	-4.36663572185721	4.65075382849752	0.142059053320153	0.862732656817794	0.949706154946206	Q6EEV4	Q6EEV4	GL1AD_HUMAN	"""DNA-directed RNA polymerase II subunit GRINL1A, isoforms 4/5"""
POLR3A	-0.207367677618814	0.400076707008411	0.0963545146947986	0.805767839012949	0.526267621292679	O14802	O14802	RPC1_HUMAN	DNA-directed RNA polymerase III subunit RPC1
POLR3B	-0.79166714824318	0.20122617675621	-0.295220485743485	0.709461506856234	0.237442855060822	Q9NW08	Q9NW08	RPC2_HUMAN	DNA-directed RNA polymerase III subunit RPC2
POLR3C	-0.712603762344373	0.0492127913937361	-0.331695485475318	0.557477781782439	0.0862947994632423	Q9BUI4	Q9BUI4;E9PHH9	RPC3_HUMAN	DNA-directed RNA polymerase III subunit RPC3
POLR3D	-0.51328522506076	1.09094425417507	0.288829514557154	0.794023449166851	0.472243583114319	P05423	P05423;E7EQ68;E5RHT4	RPC4_HUMAN	DNA-directed RNA polymerase III subunit RPC4
POLR3E	-1.60970952173012	0.834068550857566	-0.387820485436276	0.805728793700274	0.526074682314129	Q9NVU0	Q9NVU0;A0A0C4DH01	RPC5_HUMAN	DNA-directed RNA polymerase III subunit RPC5
POLR3F	-0.405389451880552	0.169398480878157	-0.117995485501197	0.778849251206018	0.412829539005191	Q9H1D9	Q9H1D9	RPC6_HUMAN	DNA-directed RNA polymerase III subunit RPC6
POLR3G	-3.02664212650219	7.89678471381999	2.4350712936589	0.767330315389464	0.374165041745449	O15318	O15318;D6R9U7;D6R921;D6RJH6;D6RIT0	RPC7_HUMAN	DNA-directed RNA polymerase III subunit RPC7
POLR3H	0.109838088542036	1.22806496592551	0.668951527233773	0.32469148981967	0.0200895417361244	Q9Y535	Q9Y535;F8WDS5;F8WDV1;E7ERZ2	RPC8_HUMAN	DNA-directed RNA polymerase III subunit RPC8
POLR3K	-3.3169323693777	3.82054139895321	0.251804514787757	0.856769341259706	0.887680896044849	Q9Y2Y1	Q9Y2Y1	RPC10_HUMAN	DNA-directed RNA polymerase III subunit RPC10
POLRMT	-0.577062769349723	0.153171798539922	-0.2119454854049	0.715666152667956	0.24864723766787	O00411	O00411	RPOM_HUMAN	"""DNA-directed RNA polymerase, mitochondrial"""
POM121	-0.389292252793626	0.338601282057925	-0.0253454853678505	0.856915080317789	0.889132096769541	Q96HA1	Q96HA1	P121A_HUMAN	Nuclear envelope pore membrane protein POM 121
POM121C	-0.47787350486836	7.78296723917021	3.65254686715092	0.548592926806082	0.0816811902465103	A8CG34	A8CG34;A6NF01	P121C_HUMAN	Nuclear envelope pore membrane protein POM 121C
POMGNT1	-1.01329673221858	1.93450576139068	0.460604514586052	0.807006507911094	0.532437809463548	Q8WZA1	Q8WZA1	PMGT1_HUMAN	"""Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1"""
POMGNT2	-1.44658586135383	0.288799657623998	-0.578893101864917	0.675318848896284	0.18588727252398	Q8NAT1	Q8NAT1	PMGT2_HUMAN	"""Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2"""
POMK	6.65968329190504	16.2082229841434	11.4339531380242	0.0035429101097368	1.59852352755255e-05	Q9H5K3	Q9H5K3	SG196_HUMAN	Protein O-mannose kinase
POMP	-1.48778276615924	1.11499179492549	-0.186395485616874	0.844310534326824	0.774412959519977	Q9Y244	Q9Y244;A0A1W2PS02	POMP_HUMAN	Proteasome maturation protein
POMT1	7.51846347264442	16.7918611869259	12.1551623297851	0.0010415576919985	3.44772850145273e-06	Q9Y6A1	Q9Y6A1;Q5JT02	POMT1_HUMAN	Protein O-mannosyl-transferase 1
POP1	-0.81372558583103	0.145334614410594	-0.334195485710218	0.660107242548702	0.16738378974624	Q99575	Q99575;E5RK39	POP1_HUMAN	Ribonucleases P/MRP protein subunit POP1
POP4	-0.533430960964566	0.223839990430812	-0.154795485266877	0.779399323180135	0.414804884632992	O95707	O95707;K7EQV2	RPP29_HUMAN	Ribonuclease P protein subunit p29
POP7	-0.783458983636248	0.0638680121277027	-0.359795485754272	0.57140986271624	0.0941083802819027	O75817	O75817;C9JYM0	POP7_HUMAN	Ribonuclease P protein subunit p20
POR	-0.414653904256461	0.427212933353203	0.0062795145483711	0.865124046738935	0.976174604730631	P16435	P16435;H0Y4R2;E7EMD0	NCPR_HUMAN	NADPH--cytochrome P450 reductase
POTEI	-0.0606202347347305	0.892929263944732	0.416154514605001	0.556135125473202	0.0855799336139398	P0CG38	Q9BYX7;P0CG38;Q6S8J3;P0CG39	POTEI_HUMAN	POTE ankyrin domain family member I
POU2F1	-0.226080179303541	1.59423920842069	0.684079514558576	0.630325616390965	0.137148473032615	P14859	P14859;A0A0C4DG88	PO2F1_HUMAN	"""POU domain, class 2, transcription factor 1"""
POU2F2	1.11357267639686	7.81781308446324	4.46569288043005	0.232475090053308	0.010140288592448	P09086	P09086;M0R1I6;H0YKT2;H0YLL6;H0YNW1;B5ME60	PO2F2_HUMAN	"""POU domain, class 2, transcription factor 2"""
POU3F2	-7.62673091934006	7.62673091934006	-4.44089209850063e-16	0.867205531394704	1.0	P20265	P20265	PO3F2_HUMAN	"""POU domain, class 3, transcription factor 2"""
POU5F1	-0.506666388376646	0.664525417560386	0.07892951459187	0.845855436358613	0.787371299139146	Q01860	Q01860;U3KQH6	PO5F1_HUMAN	"""POU domain, class 5, transcription factor 1"""
PPA1	-0.567171156573579	0.231880185595152	-0.167645485489214	0.775970963368363	0.402693213145169	Q15181	Q15181;Q5SQT6	IPYR_HUMAN	Inorganic pyrophosphatase
PPA2	-0.0823445031976917	0.682353531450548	0.300004514126428	0.611198711016831	0.121101837781538	Q9H2U2	Q9H2U2;H0YAK2;D6RGV9;H0Y9D8;D6RGI1	IPYR2_HUMAN	"""Inorganic pyrophosphatase 2, mitochondrial"""
PPAN	-0.810816680885641	0.173875709876892	-0.318470485504374	0.685303370308771	0.199393694428981	Q9NQ55	Q9NQ55;A0A0A6YYI3;A8MV53;A0A0B4J1V8;H7C446	SSF1_HUMAN	Suppressor of SWI4 1 homolog
PPARD	11.5380729232186	20.5055200362536	16.0217964797361	1.79554049052465e-06	4.66982510667758e-09	Q03181	Q03181	PPARD_HUMAN	Peroxisome proliferator-activated receptor delta
PPAT	-0.665533278159932	-0.0826576927907773	-0.374095485475355	0.264081876075255	0.0130130215604986	Q06203	Q06203	PUR1_HUMAN	Amidophosphoribosyltransferase
PPCDC	-3.87855063508703	6.38774676747664	1.25459806619481	0.82356545454889	0.625082820481289	Q96CD2	Q96CD2;H3BRQ0	COAC_HUMAN	Phosphopantothenoylcysteine decarboxylase
PPCS	-0.499941913041157	0.323750942107048	-0.0880954854670541	0.830276421989327	0.668799643410027	Q9HAB8	Q9HAB8	PPCS_HUMAN	Phosphopantothenate--cysteine ligase
PPFIA1	-4.7896025063449	4.7896025063449	-8.881784197001249e-16	0.867205531394704	1.0	A0A2R8Y7R9	A0A2R8Y7R9	A0A2R8Y7R9_HUMAN	Liprin-alpha-1 (Fragment)
PPFIA1	-0.348065479415118	0.144774508424169	-0.101645485495474	0.778242729966941	0.410665842767609	Q13136	Q13136;A0A2R8Y7R9	LIPA1_HUMAN	Liprin-alpha-1
PPFIA2	-17.452183000627	-15.2911296043198	-16.3716563024734	1.17751939986856e-14	3.52421099903763e-32	O75334	O75334;H0YHK3;G3V200;H0YH95	LIPA2_HUMAN	Liprin-alpha-2
PPFIA3	-1.2691276147973	0.588336643810641	-0.340395485493328	0.792172799198422	0.464414139785607	O75145	O75145	LIPA3_HUMAN	Liprin-alpha-3
PPFIA4	-0.36525739946194	0.365257399461939	-4.44089209850063e-16	0.867205531394704	0.999999999999998	O75335	O75335;B1APN9	LIPA4_HUMAN	Liprin-alpha-4
PPFIBP1	-0.558656926170484	0.0642659550533785	-0.247195485558553	0.605825104033434	0.116990352825762	Q86W92	Q86W92;F5GZP6	LIPB1_HUMAN	Liprin-beta-1
